id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name
nifty_31,2010-03-04,Schwab Finds Investors Focused Again on Actively Growing Retirement Savings,Rise,0.0143,75,schwab find investor focused again actively growing retirement saving,69,9,8,other
nifty_31,2010-03-04,"UPDATE 3-Delta Lloyd sees growth opportunities, interim div",Rise,0.0143,59,update delta lloyd see growth opportunity interim div,53,8,3,quarterly results (2)
nifty_31,2010-03-04, New CEO Named for Precious Metals Exchange Corporation,Rise,0.0143,55,new ceo named for precious metal exchange corporation,53,8,8,other
nifty_31,2010-03-04,US gold lower; dollar rise prompts profit-taking,Rise,0.0143,48,gold lower dollar rise prompt profit taking,43,7,6,precious metals
nifty_31,2010-03-04,Sartorius Stedim Biotech S.A.: Dividend Proposal by the Board of Directors,Rise,0.0143,74,sartorius stedim biotech dividend proposal the board director,61,8,3,quarterly results (2)
nifty_31,2010-03-04,"Trinity Industries, Inc. Declares Quarterly Dividend",Rise,0.0143,52,trinity industry inc declares quarterly dividend,48,6,3,quarterly results (2)
nifty_31,2010-03-04,US gold falls as dollar rise prompts profit taking,Rise,0.0143,50,gold fall dollar rise prompt profit taking,42,7,6,precious metals
nifty_31,2010-03-04, Linamar's Earnings Improvement Accelerating with Continued Cash Generation and Dividends Restored to $0.06 per Share,Rise,0.0143,117,linamar earnings improvement accelerating with continued cash generation and dividend restored per share,104,13,3,quarterly results (2)
nifty_31,2010-03-04,Brookfield eyes $3.6b IPO of Australia assets-paper,Rise,0.0143,51,brookfield eye ipo australia asset paper,40,6,5,other
nifty_31,2010-03-04,"UPDATE 1-BR Properties IPO raises 1 bln reais, below forecast",Rise,0.0143,61,update property ipo raise bln reais below forecast,50,8,5,other
nifty_31,2010-03-04,China's Chongqing Water to launch mainland IPO,Rise,0.0143,46,china chongqing water launch mainland ipo,41,6,5,other
nifty_31,2010-03-04,Dow Jones Indexes Announces Dow Jones Country Titans and Dow Jones Select Dividend...,Rise,0.0143,85,dow jones index announces dow jones country titan and dow jones select dividend,79,13,3,quarterly results (2)
nifty_31,2010-03-04,FAA Probes Audio of Child Directing Jets,Rise,0.0143,40,faa probe audio child directing jet,35,6,9,aviation industry
nifty_32,2010-03-08,Reuters Summit-Mongolian firm sees gold in overseas IPOs,Neutral,0.0017,56,reuters summit mongolian firm see gold overseas ipo,51,8,5,other
nifty_32,2010-03-08,Mongolian firm sees overseas IPOs gold,Neutral,0.0017,38,mongolian firm see overseas ipo gold,36,6,5,other
nifty_32,2010-03-08,"RPT-BAY STREET-Gold, copper juniors poised to shine in 2010",Neutral,0.0017,59,rpt bay street gold copper junior poised shine,46,8,6,precious metals
nifty_32,2010-03-08,American Vanguard Declares $0.01 Semiannual Cash Dividend,Neutral,0.0017,57,american vanguard declares semiannual cash dividend,51,6,3,quarterly results (2)
nifty_32,2010-03-08,Sartorius: the Supervisory Board and the Executive Board Propose to Pay Dividends at the Previous Year`s Level,Neutral,0.0017,110,sartorius the supervisory board and the executive board propose pay dividend the previous year level,100,15,3,quarterly results (2)
nifty_32,2010-03-08,Kabel Deutschland IPO valuation at 2.5 bln euros -sources,Neutral,0.0017,57,kabel deutschland ipo valuation bln euro source,47,7,5,other
nifty_32,2010-03-08,"US gold drops below $1,130 on profit taking",Neutral,0.0017,43,gold drop below profit taking,29,5,6,precious metals
nifty_32,2010-03-08,Will Weak Greentech IPOs in 2010 Sour the Market?,Neutral,0.0017,49,will weak greentech ipo sour the market,39,7,5,other
nifty_32,2010-03-08,Technology Research Corporation Announces Its Fourth Quarter Cash Dividend,Neutral,0.0017,74,technology research corporation announces it fourth quarter cash dividend,73,9,3,quarterly results (2)
nifty_32,2010-03-08,UPDATE 1-SKS Microfinance to file for IPO in 3-4 weeks,Neutral,0.0017,54,update sks microfinance file for ipo week,41,7,5,other
nifty_32,2010-03-08,"British ""impaired life"" annuity sales soar - study",Neutral,0.0017,50,british impaired life annuity sale soar study,45,7,8,other
nifty_32,2010-03-08,US Fed halts dividends at Heritage Oaks ,Neutral,0.0017,40,fed halt dividend heritage oak,30,5,3,quarterly results (2)
nifty_32,2010-03-08,UPDATE 2-Kabel Deutschland starts $1 billion IPO,Neutral,0.0017,48,update kabel deutschland start billion ipo,42,6,5,other
nifty_32,2010-03-08,"NZ's Briscoe Group year profit surges, dividend up",Neutral,0.0017,50,briscoe group year profit surge dividend,40,6,3,quarterly results (2)
nifty_32,2010-03-08,US gold ends 1 pct down as investors take profits,Neutral,0.0017,49,gold end pct down investor take profit,38,7,6,precious metals
nifty_32,2010-03-08,PRECIOUS-Gold falls 1 pct as rally loses steam,Neutral,0.0017,46,precious gold fall pct rally loses steam,40,7,6,precious metals
nifty_32,2010-03-08,"Legacy Bancorp, Inc. Declares Quarterly Cash Dividend of $0.05 per Common Share",Neutral,0.0017,79,legacy bancorp inc declares quarterly cash dividend per common share,68,10,3,quarterly results (2)
nifty_32,2010-03-08,Bairdwarner.com Offers Exclusive Online Search Engine for Investors & Prospective Buyers of Area Foreclosed Properties,Neutral,0.0017,118,bairdwarner com offer exclusive online search engine for investor prospective buyer area foreclosed property,108,14,8,other
nifty_32,2010-03-08,Zhongsheng relaunches its up to $1 bln HK IPO,Neutral,0.0017,45,zhongsheng relaunches it bln ipo,32,5,5,other
nifty_32,2010-03-08,Zhongsheng plans to cut HK IPO to $500 mln -sourcesTip of the day,Neutral,0.0017,65,zhongsheng plan cut ipo mln sourcestip the day,46,8,5,other
nifty_34,2010-03-10,Harmony Suspends Operations After Death,Neutral,0.0042,39,harmony suspends operation after death,38,5,9,aviation industry
nifty_35,2010-03-11,Labor Tensions Threaten Airline Recovery,Neutral,0.0001,40,labor tension threaten airline recovery,39,5,9,aviation industry
nifty_35,2010-03-11,EMI Music Chief Leaves Abruptly,Neutral,0.0001,31,emi music chief leaf abruptly,29,5,8,other
nifty_36,2010-03-15,Brenntag Plans March IPO,Rise,0.008,24,brenntag plan march ipo,23,4,5,other
nifty_36,2010-03-15,Guangdong Bank to Pursue IPO,Rise,0.008,28,guangdong bank pursue ipo,25,4,5,other
nifty_37,2010-03-16,"UPDATE 1-Wellstream FY profit slumps, maintains dividend",Rise,0.0059,56,update wellstream profit slump maintains dividend,49,6,3,quarterly results (2)
nifty_37,2010-03-16,China's Spring Airlines says delaying Shanghai IPO,Rise,0.0059,50,china spring airline say delaying shanghai ipo,46,7,5,other
nifty_37,2010-03-16, The Board of Enea proposes dividend to the shareholders,Rise,0.0059,56,the board enea proposes dividend the shareholder,48,7,3,quarterly results (2)
nifty_37,2010-03-16,Cognis owners favour outright sale over IPO-sources,Rise,0.0059,51,cognis owner favour outright sale over ipo source,49,8,5,other
nifty_37,2010-03-16,UPDATE 1-Mirion Technologies files for $202.4 mln IPO,Rise,0.0059,53,update mirion technology file for mln ipo,41,7,5,other
nifty_37,2010-03-16,"US gold above $1,120 on oil rally, fund buying",Rise,0.0059,46,gold above oil rally fund buying,32,6,6,precious metals
nifty_37,2010-03-16,Mirion Technologies files for $202.4 million IPO,Rise,0.0059,48,mirion technology file for million ipo,38,6,5,other
nifty_37,2010-03-16,Kabel Deutschland's $1 bln IPO covered: sources,Rise,0.0059,47,kabel deutschland bln ipo covered source,40,6,5,other
nifty_37,2010-03-16,Partner Communications Announces Dividend Distribution of NIS 1.89 Per Share for the Fourth Quarter of 2009,Rise,0.0059,107,partner communication announces dividend distribution ni per share for the fourth quarter,89,12,3,quarterly results (2)
nifty_37,2010-03-16,REG-BlackRock Com: Dividend Declaration,Rise,0.0059,39,reg blackrock com dividend declaration,38,5,3,quarterly results (2)
nifty_37,2010-03-16,First Business Financial Services Announces Dividend,Rise,0.0059,52,first business financial service announces dividend,51,6,3,quarterly results (2)
nifty_37,2010-03-16,"US gold ends up 1.6 pct on oil gains, fund buying",Rise,0.0059,49,gold end pct oil gain fund buying,33,7,6,precious metals
nifty_37,2010-03-16,Italy's Ferrarelle may consider IPO in 3 years,Rise,0.0059,46,italy ferrarelle may consider ipo year,38,6,5,other
nifty_37,2010-03-16,Fifth Third Bancorp Announces First Quarter 2010 Dividends,Rise,0.0059,58,fifth third bancorp announces first quarter dividend,52,7,3,quarterly results (2)
nifty_37,2010-03-16,Triad Securities Introduces 'The IPO Review',Rise,0.0059,44,triad security introduces the ipo review,40,6,5,other
nifty_37,2010-03-16,"UPDATE 4-GE sees profit, dividend up in 2011, shares climb",Rise,0.0059,58,update see profit dividend share climb,38,6,3,quarterly results (2)
nifty_37,2010-03-16,"GE sees profit, dividend up in 2011, shares climb",Rise,0.0059,49,see profit dividend share climb,31,5,3,quarterly results (2)
nifty_37,2010-03-16,"Gold rises toward $1,130 after Fed statement",Rise,0.0059,44,gold rise toward after fed statement,36,6,6,precious metals
nifty_37,2010-03-16,"Energy, Inc. Announces Monthly Dividend of $0.045 per share",Rise,0.0059,59,energy inc announces monthly dividend per share,47,7,3,quarterly results (2)
nifty_37,2010-03-16," Franklin Resources, Inc. Announces Quarterly Dividend",Rise,0.0059,54,franklin resource inc announces quarterly dividend,50,6,3,quarterly results (2)
nifty_37,2010-03-16,River Valley Bancorp Announces Quarterly Cash Dividend,Rise,0.0059,54,river valley bancorp announces quarterly cash dividend,54,7,3,quarterly results (2)
nifty_37,2010-03-16,"Korea Life debuts after $1.6bln IPO, up 6 pct",Rise,0.0059,45,korea life debut after bln ipo pct,34,7,5,other
nifty_37,2010-03-16,"Korea Life debuts after $1.6 billion IPO, up 6 percent",Rise,0.0059,54,korea life debut after billion ipo percent,42,7,5,other
nifty_37,2010-03-16,"PRECIOUS-Gold extends gains on dollar, near 1-week high",Rise,0.0059,55,precious gold extends gain dollar near week high,48,8,6,precious metals
nifty_37,2010-03-16,Korea Life makes strong debut after $1.6 billion IPO,Rise,0.0059,52,korea life make strong debut after billion ipo,46,8,5,other
nifty_37,2010-03-16,"HK shares to open up 0.76 pct; gold, oil plays rise",Rise,0.0059,51,share open pct gold oil play rise,33,7,6,precious metals
nifty_37,2010-03-16,"PRECIOUS-Gold extends gains on weak dollar, near 1-wk high",Rise,0.0059,58,precious gold extends gain weak dollar near high,48,8,6,precious metals
nifty_37,2010-03-16,GE Expects to Raise Dividend,Rise,0.0059,28,expects raise dividend,22,3,3,quarterly results (2)
nifty_37,2010-03-16,Discount Carrier Sets London Flights,Rise,0.0059,36,discount carrier set london flight,34,5,9,aviation industry
nifty_37,2010-03-16,"Change Afoot for Boeing, Airbus",Rise,0.0059,31,change afoot for boeing airbus,30,5,9,aviation industry
nifty_38,2010-03-17,Rivals' Pilots Join Picketing at United,Neutral,-0.0005,39,rival pilot join picketing united,33,5,9,aviation industry
nifty_38,2010-03-17,Fixes Ordered on Boeing 777s,Neutral,-0.0005,28,fix ordered boeing,18,3,9,aviation industry
nifty_38,2010-03-17,Start-Up SpaceX Takes Off,Neutral,-0.0005,25,start spacex take off,21,4,9,aviation industry
nifty_38,2010-03-17,Toronto Airline Defends Niche,Neutral,-0.0005,29,toronto airline defends niche,29,4,9,aviation industry
nifty_39,2010-03-18,Pilots Who Overshot Airport Could Regain Licenses,Fall,-0.0091,49,pilot who overshot airport could regain license,47,7,9,aviation industry
nifty_39,2010-03-18,"American Airlines Hit With $300,000 Proposed Fine",Fall,-0.0091,49,american airline hit with proposed fine,39,6,9,aviation industry
nifty_39,2010-03-18,Virgin America to Add Routes,Fall,-0.0091,28,virgin america add route,24,4,9,aviation industry
nifty_40,2010-03-22,UAC Denies Planning Tanker Bid,Rise,0.007,30,uac denies planning tanker bid,30,5,9,aviation industry
nifty_40,2010-03-22,Lazard Finance Chief to Retire,Rise,0.007,30,lazard finance chief retire,27,4,8,other
nifty_40,2010-03-22,Air India Plans to Raise Funds,Rise,0.007,30,air india plan raise fund,25,5,9,aviation industry
nifty_41,2010-03-23,UPDATE 1-China's Joyou narrows expectations for IPO proceeds,Neutral,-0.0049,60,update china joyou narrow expectation for ipo proceeds,54,8,5,other
nifty_41,2010-03-23, April 28-30: Life Settlement Professionals Gather in D.C. to Address Critical Federal Interest in Multi-Billion Dollar,Neutral,-0.0049,119,april life settlement professional gather address critical federal interest multi billion dollar,96,12,8,other
nifty_41,2010-03-23," The Buckle, Inc. Reports Quarterly Dividend",Neutral,-0.0049,44,the buckle inc report quarterly dividend,40,6,3,quarterly results (2)
nifty_41,2010-03-23,PREVIEW-Investors eye dividend or buyback at Starbucks,Neutral,-0.0049,54,preview investor eye dividend buyback starbucks,47,6,3,quarterly results (2)
nifty_41,2010-03-23,Investors eye dividend or buyback at Starbucks,Neutral,-0.0049,46,investor eye dividend buyback starbucks,39,5,3,quarterly results (2)
nifty_41,2010-03-23,"RGC Resources, Inc. Declares Quarterly Dividend",Neutral,-0.0049,47,rgc resource inc declares quarterly dividend,44,6,3,quarterly results (2)
nifty_41,2010-03-23,Gold rises as U.S. data boosts risk appetite,Neutral,-0.0049,44,gold rise data boost risk appetite,34,6,6,precious metals
nifty_41,2010-03-23,"WRAPUP 1-Airbus, Boeing bullish on Latin American outlook",Neutral,-0.0049,57,wrapup airbus boeing bullish latin american outlook,51,7,9,aviation industry
nifty_41,2010-03-23,MF Global jumps as Corzine named CEO,Neutral,-0.0049,36,global jump corzine named ceo,29,5,8,other
nifty_41,2010-03-23,TD's Warwick favors big banks for dividend growth,Neutral,-0.0049,49,warwick favor big bank for dividend growth,42,7,3,quarterly results (2)
nifty_41,2010-03-23,Business Update: Airbus chastised,Neutral,-0.0049,33,business update airbus chastised,32,4,9,aviation industry
nifty_41,2010-03-23,"UPDATE 1-Bank IPO prices in range, sells more shares-underwriter",Neutral,-0.0049,64,update bank ipo price range sell more share underwriter,55,9,5,other
nifty_41,2010-03-23,Calix IPO prices at top of range-market -- source,Neutral,-0.0049,49,calix ipo price top range market source,39,7,5,other
nifty_41,2010-03-23,"PRECIOUS-Gold extends gains, defies tumbling euro",Neutral,-0.0049,49,precious gold extends gain defies tumbling euro,47,7,6,precious metals
nifty_41,2010-03-23,"PRECIOUS-Gold extends gains, defies tumbling euroNorthwest Faces FAA Fine",Neutral,-0.0049,73,precious gold extends gain defies tumbling euronorthwest face faa fine,70,10,6,precious metals
nifty_41,2010-03-23,U.K. Solar Utility Start-Up Plans $1.35 Billion IPO,Neutral,-0.0049,51,solar utility start plan billion ipo,36,6,5,other
nifty_41,2010-03-23,Havas Doubles Dividend,Neutral,-0.0049,22,havas double dividend,21,3,3,quarterly results (2)
nifty_41,2010-03-23,Citi South Asia CEO Quits,Neutral,-0.0049,25,citi south asia ceo quits,25,5,8,other
nifty_41,2010-03-23,"Delta, US Air Offer Airport Slots",Neutral,-0.0049,33,delta air offer airport slot,28,5,9,aviation industry
nifty_42,2010-03-24,WTO Decries Airbus Aid,Neutral,-0.0016,22,wto decries airbus aid,22,4,9,aviation industry
nifty_43,2010-03-25,Hypo RE CEO Steps Down,Neutral,-0.0006,22,hypo ceo step down,18,4,8,other
nifty_43,2010-03-25,"EU, U.S. to Expand Open Skies",Neutral,-0.0006,29,expand open sky,15,3,9,aviation industry
nifty_44,2010-03-29,Coke Names Integration Executive,Neutral,0.0007,32,coke name integration executive,31,4,8,other
nifty_44,2010-03-29,EU Seeks Real-Time Flight Data,Neutral,0.0007,30,seek real time flight data,26,5,9,aviation industry
nifty_44,2010-03-29,Boeing Dreamliner Passes Test,Neutral,0.0007,29,boeing dreamliner pass test,27,4,9,aviation industry
nifty_45,2010-03-30,UPDATE 1-Airlines climbing out of recession - IATA,Neutral,-0.0034,50,update airline climbing out recession iata,42,6,9,aviation industry
nifty_45,2010-03-30,Airlines climbing out of recession: IATA,Neutral,-0.0034,40,airline climbing out recession iata,35,5,9,aviation industry
nifty_45,2010-03-30,Samsung Life to file Weds for $4.7 billion IPO: source,Neutral,-0.0034,54,samsung life file wed for billion ipo source,44,8,5,other
